LConn,LLen,LFrac,LAC,LSin,LBear,MHDn,NQPDHn,BtHn,TPBtHn,Lnkn,Lenn,AngDn,MGLHn,MCFn,MI,MWPR,MPMR,MNOR,MBCR,MNAR,MCAR,MFAR,HOLC Value
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,34794.7987,0.017454,5,7,5,0.097594,0.025114,0.000098,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,40333.72857,0.060073,5,6,5,0.055681,0.034902,0,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,40333.72857,0.060073,5,7,5,0.055681,0.034902,0,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,34794.7987,0.017454,5,6,5,0.055681,0.034902,0,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,34794.7987,0.017454,5,7,5,0.055681,0.034902,0,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,40333.72857,0.060073,5,6,5,0.097594,0.025114,0.000098,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,40333.72857,0.060073,5,7,5,0.097594,0.025114,0.000098,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,34794.7987,0.017454,5,6,5,0.097594,0.025114,0.000098,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,34794.7987,0.017454,5,7,5,0.097594,0.025114,0.000098,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,40333.72857,0.060073,5,6,5,0.055681,0.034902,0,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,40333.72857,0.060073,5,7,5,0.055681,0.034902,0,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,34794.7987,0.017454,5,6,5,0.055681,0.034902,0,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,34794.7987,0.017454,5,7,5,0.055681,0.034902,0,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,40333.72857,0.060073,5,6,5,0.097594,0.025114,0.000098,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,40333.72857,0.060073,5,7,5,0.097594,0.025114,0.000098,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,34794.7987,0.017454,5,6,5,0.097594,0.025114,0.000098,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,34794.7987,0.017454,5,7,5,0.097594,0.025114,0.000098,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,40333.72857,0.060073,5,6,5,0.055681,0.034902,0,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,40333.72857,0.060073,5,7,5,0.055681,0.034902,0,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,34794.7987,0.017454,5,6,5,0.055681,0.034902,0,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,34794.7987,0.017454,5,7,5,0.055681,0.034902,0,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,40333.72857,0.060073,5,6,5,0.097594,0.025114,0.000098,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,40333.72857,0.060073,5,7,5,0.097594,0.025114,0.000098,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,34794.7987,0.017454,5,6,5,0.097594,0.025114,0.000098,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,34794.7987,0.017454,5,7,5,0.097594,0.025114,0.000098,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,40333.72857,0.060073,5,6,5,0.055681,0.034902,0,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,40333.72857,0.060073,5,7,5,0.055681,0.034902,0,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,34794.7987,0.017454,5,6,5,0.055681,0.034902,0,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,34794.7987,0.017454,5,7,5,0.055681,0.034902,0,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,40333.72857,0.060073,5,6,5,0.097594,0.025114,0.000098,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,40333.72857,0.060073,5,7,5,0.097594,0.025114,0.000098,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,34794.7987,0.017454,5,6,5,0.097594,0.025114,0.000098,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,34794.7987,0.017454,5,7,5,0.097594,0.025114,0.000098,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,40333.72857,0.060073,5,6,5,0.055681,0.034902,0,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,40333.72857,0.060073,5,7,5,0.055681,0.034902,0,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,34794.7987,0.017454,5,6,5,0.055681,0.034902,0,2
2,0.022697,0.167556,29.293072,1.000397,156.072983,112.569916,0.023962,0.363531,0.363531,4,0.135461,488.055969,0.043108,0.042265,34794.7987,0.017454,5,7,5,0.055681,0.034902,0,2
1,0.091155,0.672922,395.673859,1.019165,144.219162,148.442108,0.006962,0.371039,0.371039,4,0.135461,488.055878,0.0426,0.041702,40333.72857,0.060073,5,6,5,0.097594,0.025114,0.000098,2
1,0.091155,0.672922,395.673859,1.019165,144.219162,148.442108,0.006962,0.371039,0.371039,4,0.135461,488.055878,0.0426,0.041702,40333.72857,0.060073,5,7,5,0.097594,0.025114,0.000098,2
1,0.091155,0.672922,395.673859,1.019165,144.219162,148.442108,0.006962,0.371039,0.371039,4,0.135461,488.055878,0.0426,0.041702,34794.7987,0.017454,5,6,5,0.097594,0.025114,0.000098,2
1,0.091155,0.672922,395.673859,1.019165,144.219162,148.442108,0.006962,0.371039,0.371039,4,0.135461,488.055878,0.0426,0.041702,34794.7987,0.017454,5,7,5,0.097594,0.025114,0.000098,2
1,0.091155,0.672922,395.673859,1.019165,144.219162,148.442108,0.006962,0.371039,0.371039,4,0.135461,488.055878,0.0426,0.041702,40333.72857,0.060073,5,6,5,0.055681,0.034902,0,2
1,0.091155,0.672922,395.673859,1.019165,144.219162,148.442108,0.006962,0.371039,0.371039,4,0.135461,488.055878,0.0426,0.041702,40333.72857,0.060073,5,7,5,0.055681,0.034902,0,2
1,0.091155,0.672922,395.673859,1.019165,144.219162,148.442108,0.006962,0.371039,0.371039,4,0.135461,488.055878,0.0426,0.041702,34794.7987,0.017454,5,6,5,0.055681,0.034902,0,2
1,0.091155,0.672922,395.673859,1.019165,144.219162,148.442108,0.006962,0.371039,0.371039,4,0.135461,488.055878,0.0426,0.041702,34794.7987,0.017454,5,7,5,0.055681,0.034902,0,2
1,0.091155,0.672922,395.673859,1.019165,144.219162,148.442108,0.006962,0.371039,0.371039,4,0.135461,488.055878,0.0426,0.041702,40333.72857,0.060073,5,6,5,0.097594,0.025114,0.000098,2
1,0.091155,0.672922,395.673859,1.019165,144.219162,148.442108,0.006962,0.371039,0.371039,4,0.135461,488.055878,0.0426,0.041702,40333.72857,0.060073,5,7,5,0.097594,0.025114,0.000098,2
1,0.091155,0.672922,395.673859,1.019165,144.219162,148.442108,0.006962,0.371039,0.371039,4,0.135461,488.055878,0.0426,0.041702,34794.7987,0.017454,5,6,5,0.097594,0.025114,0.000098,2
1,0.091155,0.672922,395.673859,1.019165,144.219162,148.442108,0.006962,0.371039,0.371039,4,0.135461,488.055878,0.0426,0.041702,34794.7987,0.017454,5,7,5,0.097594,0.025114,0.000098,2
1,0.091155,0.672922,395.673859,1.019165,144.219162,148.442108,0.006962,0.371039,0.371039,4,0.135461,488.055878,0.0426,0.041702,40333.72857,0.060073,5,6,5,0.055681,0.034902,0,2
1,0.091155,0.672922,395.673859,1.019165,144.219162,148.442108,0.006962,0.371039,0.371039,4,0.135461,488.055878,0.0426,0.041702,40333.72857,0.060073,5,7,5,0.055681,0.034902,0,2
1,0.091155,0.672922,395.673859,1.019165,144.219162,148.442108,0.006962,0.371039,0.371039,4,0.135461,488.055878,0.0426,0.041702,34794.7987,0.017454,5,6,5,0.055681,0.034902,0,2
1,0.091155,0.672922,395.673859,1.019165,144.219162,148.442108,0.006962,0.371039,0.371039,4,0.135461,488.055878,0.0426,0.041702,34794.7987,0.017454,5,7,5,0.055681,0.034902,0,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,34598.81635,0.061321,5,7,5,0.002495,0.016565,0.000017,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,34598.81635,0.061321,5,4,2,0.002495,0.016565,0.000017,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,36341.39709,0.229459,5,7,5,0.002495,0.016565,0.000017,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,36341.39709,0.229459,5,4,2,0.002495,0.016565,0.000017,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,34598.81635,0.061321,5,7,5,0.005552,0.037756,0.000094,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,34598.81635,0.061321,5,4,2,0.005552,0.037756,0.000094,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,36341.39709,0.229459,5,7,5,0.005552,0.037756,0.000094,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,36341.39709,0.229459,5,4,2,0.005552,0.037756,0.000094,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,34598.81635,0.061321,5,7,5,0.002495,0.016565,0.000017,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,34598.81635,0.061321,5,4,2,0.002495,0.016565,0.000017,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,36341.39709,0.229459,5,7,5,0.002495,0.016565,0.000017,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,36341.39709,0.229459,5,4,2,0.002495,0.016565,0.000017,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,34598.81635,0.061321,5,7,5,0.005552,0.037756,0.000094,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,34598.81635,0.061321,5,4,2,0.005552,0.037756,0.000094,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,36341.39709,0.229459,5,7,5,0.005552,0.037756,0.000094,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,36341.39709,0.229459,5,4,2,0.005552,0.037756,0.000094,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,34598.81635,0.061321,5,7,5,0.002495,0.016565,0.000017,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,34598.81635,0.061321,5,4,2,0.002495,0.016565,0.000017,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,36341.39709,0.229459,5,7,5,0.002495,0.016565,0.000017,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,36341.39709,0.229459,5,4,2,0.002495,0.016565,0.000017,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,34598.81635,0.061321,5,7,5,0.005552,0.037756,0.000094,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,34598.81635,0.061321,5,4,2,0.005552,0.037756,0.000094,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,36341.39709,0.229459,5,7,5,0.005552,0.037756,0.000094,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,36341.39709,0.229459,5,4,2,0.005552,0.037756,0.000094,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,34598.81635,0.061321,5,7,5,0.002495,0.016565,0.000017,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,34598.81635,0.061321,5,4,2,0.002495,0.016565,0.000017,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,36341.39709,0.229459,5,7,5,0.002495,0.016565,0.000017,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,36341.39709,0.229459,5,4,2,0.002495,0.016565,0.000017,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,34598.81635,0.061321,5,7,5,0.005552,0.037756,0.000094,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,34598.81635,0.061321,5,4,2,0.005552,0.037756,0.000094,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,36341.39709,0.229459,5,7,5,0.005552,0.037756,0.000094,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,36341.39709,0.229459,5,4,2,0.005552,0.037756,0.000094,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,34598.81635,0.061321,5,7,5,0.002495,0.016565,0.000017,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,34598.81635,0.061321,5,4,2,0.002495,0.016565,0.000017,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,36341.39709,0.229459,5,7,5,0.002495,0.016565,0.000017,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,36341.39709,0.229459,5,4,2,0.002495,0.016565,0.000017,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,34598.81635,0.061321,5,7,5,0.005552,0.037756,0.000094,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,34598.81635,0.061321,5,4,2,0.005552,0.037756,0.000094,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,36341.39709,0.229459,5,7,5,0.005552,0.037756,0.000094,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,36341.39709,0.229459,5,4,2,0.005552,0.037756,0.000094,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,34598.81635,0.061321,5,7,5,0.002495,0.016565,0.000017,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,34598.81635,0.061321,5,4,2,0.002495,0.016565,0.000017,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,36341.39709,0.229459,5,7,5,0.002495,0.016565,0.000017,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,36341.39709,0.229459,5,4,2,0.002495,0.016565,0.000017,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,34598.81635,0.061321,5,7,5,0.005552,0.037756,0.000094,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,34598.81635,0.061321,5,4,2,0.005552,0.037756,0.000094,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,36341.39709,0.229459,5,7,5,0.005552,0.037756,0.000094,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,36341.39709,0.229459,5,4,2,0.005552,0.037756,0.000094,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,34598.81635,0.061321,5,7,5,0.002495,0.016565,0.000017,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,34598.81635,0.061321,5,4,2,0.002495,0.016565,0.000017,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,36341.39709,0.229459,5,7,5,0.002495,0.016565,0.000017,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,36341.39709,0.229459,5,4,2,0.002495,0.016565,0.000017,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,34598.81635,0.061321,5,7,5,0.005552,0.037756,0.000094,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,34598.81635,0.061321,5,4,2,0.005552,0.037756,0.000094,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,36341.39709,0.229459,5,7,5,0.005552,0.037756,0.000094,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,36341.39709,0.229459,5,4,2,0.005552,0.037756,0.000094,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,34598.81635,0.061321,5,7,5,0.002495,0.016565,0.000017,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,34598.81635,0.061321,5,4,2,0.002495,0.016565,0.000017,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,36341.39709,0.229459,5,7,5,0.002495,0.016565,0.000017,2
1,0.077391,0.513316,275.557892,1.021318,72.158073,219.956909,0.006958,0.337654,0.337654,2,0.150766,549.711975,0.04993,0.043782,36341.39709,0.229459,5,4,2,0.002495,0.016565,0.000017,2
